Dataset,Restart_1,Restart_2,Restart_3,Restart_4,Restart_5,Restart_6,Restart_7,Restart_8,Restart_9,Restart_10,Restart_11,Restart_12,Restart_13,Restart_14,Restart_15,Restart_16,Restart_17,Restart_18,Restart_19,Restart_20,Restart_21,Restart_22,Restart_23,Restart_24,Restart_25,Restart_26,Restart_27,Restart_28,Restart_29,Restart_30,Restart_31,Restart_32,Restart_33,Restart_34,Restart_35,Restart_36,Restart_37,Restart_38,Restart_39,Restart_40,Restart_41,Restart_42,Restart_43,Restart_44,Restart_45,Restart_46,Restart_47,Restart_48,Restart_49,Restart_50,Restart_51,Restart_52,Restart_53,Restart_54,Restart_55,Restart_56,Restart_57,Restart_58,Restart_59,Restart_60,Restart_61,Restart_62,Restart_63,Restart_64,Restart_65,Restart_66,Restart_67,Restart_68,Restart_69,Restart_70,Restart_71,Restart_72,Restart_73,Restart_74,Restart_75,Restart_76,Restart_77,Restart_78,Restart_79,Restart_80,Restart_81,Restart_82,Restart_83,Restart_84,Restart_85,Restart_86,Restart_87,Restart_88,Restart_89,Restart_90,Restart_91,Restart_92,Restart_93,Restart_94,Restart_95,Restart_96,Restart_97,Restart_98,Restart_99,Restart_100,Streak
flare.csv,0.34143764018803496,1.0,0.1757962842713106,1.0,1.0,1.0,0.12357481860687455,0.12357481860687455,-0.02722593183529338,0.9290755222408751,-0.02134910125410866,-0.02134910125410866,1.0,1.0,0.34143764018803496,0.1757962842713106,-0.02722593183529338,1.0,1.0,0.30074575284180666,0.302824801544105,0.302824801544105,0.1757962842713106,-0.02134910125410866,0.9290755222408751,0.9290755222408751,-0.02134910125410866,-0.02696600403198148,1.0,0.9327528709689684,1.0,-0.02134910125410866,0.1757962842713106,0.34143764018803496,0.34143764018803496,0.1757962842713106,0.1757962842713106,0.1757962842713106,1.0,1.0,-0.02722593183529338,1.0,0.9290755222408751,-0.02134910125410866,0.12357481860687455,0.4282015974508715,-0.02134910125410866,-0.02134910125410866,0.9290755222408751,-0.02722593183529338,1.0,-0.02722593183529338,1.0,0.38274562503744863,0.12357481860687455,0.12357481860687455,0.12357481860687455,0.12357481860687455,0.12357481860687455,-0.02134910125410866,0.9290755222408751,0.9961925542179807,-0.02696600403198148,-0.02722593183529338,0.9290755222408751,0.9290755222408751,0.30074575284180666,1.0,0.8658562017619872,0.4282015974508715,-0.02134910125410866,-0.02134910125410866,-0.02134910125410866,-0.02722593183529338,-0.02722593183529338,-0.02696600403198148,0.9327528709689684,0.4282015974508715,0.4282015974508715,0.9327528709689684,0.9961925542179807,1.0,0.30074575284180666,0.302824801544105,1.0,0.302824801544105,0.302824801544105,0.9961925542179807,0.38274562503744863,0.4282015974508715,1.0,-0.02134910125410866,1.0,-0.02722593183529338,0.30074575284180666,0.1757962842713106,1.0,0.1757962842713106,0.1757962842713106,-0.02134910125410866,3
heart_h.csv,1.0,1.0,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,1.0,1.0,0.9863945208961822,1.0,1.0,1.0,1.0,0.9863945208961822,1.0,1.0,0.9863945208961822,0.9863945208961822,1.0,1.0,1.0,1.0,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,1.0,1.0,1.0,0.9863945208961822,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,1.0,1.0,1.0,0.9863945208961822,0.9863945208961822,1.0,1.0,1.0,0.9863945208961822,1.0,1.0,1.0,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,0.9863945208961822,1.0,0.9863945208961822,0.9863945208961822,0.9863945208961822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863945208961822,1.0,0.9863945208961822,1.0,0.9863945208961822,1.0,1.0,1.0,0.9863945208961822,0.9863945208961822,1.0,8
analcatdata_gviolence.csv,0.026640523051371757,0.026640523051371757,0.9459047854208249,0.9459047854208249,1.0,1.0,0.026640523051371757,0.026640523051371757,1.0,0.5650998166086051,0.5650998166086051,0.5650998166086051,0.6067034225313892,0.03118791353875976,0.08198365127578658,1.0,0.5650998166086051,1.0,1.0,0.9459047854208249,0.9459047854208249,1.0,0.9459047854208249,0.6067034225313892,0.5650998166086051,0.026640523051371757,1.0,0.026640523051371757,0.5650998166086051,0.9444522543725189,0.6076788999709499,0.5650998166086051,0.9444522543725189,0.6076788999709499,0.9459047854208249,0.03118791353875976,0.026640523051371757,1.0,1.0,1.0,0.026640523051371757,0.026640523051371757,1.0,0.026640523051371757,0.026640523051371757,0.5650998166086051,0.6067034225313892,0.6509229082349544,0.6076788999709499,0.026640523051371757,0.08198365127578658,0.6067034225313892,1.0,0.9459047854208249,0.026640523051371757,0.03118791353875976,0.6067034225313892,0.5650998166086051,1.0,1.0,1.0,0.9459047854208249,1.0,0.6067034225313892,0.08198365127578658,0.08198365127578658,0.5650998166086051,0.9459047854208249,0.6067034225313892,0.6067034225313892,0.6067034225313892,0.5650998166086051,1.0,1.0,1.0,0.026640523051371757,0.026640523051371757,0.026640523051371757,0.07377113725211278,0.9444522543725189,0.6067034225313892,0.9459047854208249,0.026640523051371757,0.08198365127578658,0.5650998166086051,0.026640523051371757,0.026640523051371757,1.0,0.9459047854208249,0.6067034225313892,0.5650998166086051,1.0,0.9459047854208249,0.9459047854208249,1.0,1.0,0.026640523051371757,0.026640523051371757,1.0,1.0,3
machine_cpu.csv,1.0,0.9505796111052579,0.4071289722985532,0.4071289722985532,0.4071289722985532,0.4071289722985532,0.15667457661707032,0.15667457661707032,0.4071289722985532,1.0,0.0417754025425307,0.15667457661707032,0.4071289722985532,0.4071289722985532,0.4071289722985532,1.0,1.0,1.0,0.4071289722985532,1.0,0.15667457661707032,0.0417754025425307,0.4071289722985532,1.0,1.0,0.15667457661707032,0.17016542073431323,0.9505796111052579,0.15667457661707032,0.17016542073431323,0.9505796111052579,0.4071289722985532,1.0,0.4071289722985532,0.15667457661707032,0.15667457661707032,0.4071289722985532,1.0,0.4071289722985532,1.0,0.15667457661707032,0.0417754025425307,1.0,0.4071289722985532,0.4071289722985532,1.0,1.0,1.0,0.4071289722985532,1.0,0.4071289722985532,0.378387737056572,0.17016542073431323,0.15667457661707032,0.15667457661707032,0.15667457661707032,1.0,1.0,1.0,0.4071289722985532,0.0417754025425307,0.15667457661707032,0.4071289722985532,0.4071289722985532,0.4071289722985532,0.4071289722985532,1.0,1.0,1.0,0.4071289722985532,0.4071289722985532,0.15667457661707032,0.15667457661707032,0.4071289722985532,0.4071289722985532,1.0,1.0,0.9505796111052579,0.378387737056572,0.4071289722985532,1.0,0.9505796111052579,0.17016542073431323,0.15667457661707032,0.4071289722985532,0.4071289722985532,1.0,0.4071289722985532,0.4071289722985532,0.9505796111052579,0.9505796111052579,0.4071289722985532,0.4071289722985532,0.15667457661707032,0.15667457661707032,1.0,0.9505796111052579,0.9505796111052579,1.0,1.0,3
ar4.csv,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,1.0,1.0,0.26016811279826463,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,1.0,1.0,0.26016811279826463,1.0,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,1.0,1.0,0.26016811279826463,0.26016811279826463,0.26016811279826463,0.26016811279826463,0.26016811279826463,0.26016811279826463,0.26016811279826463,0.26016811279826463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26016811279826463,0.26016811279826463,1.0,1.0,1.0,0.26016811279826463,1.0,0.26016811279826463,1.0,1.0,1.0,0.26016811279826463,0.26016811279826463,1.0,1.0,0.26016811279826463,0.26016811279826463,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,0.26016811279826463,1.0,1.0,0.26016811279826463,0.26016811279826463,1.0,1.0,1.0,0.26016811279826463,0.26016811279826463,1.0,1.0,1.0,1.0,0.26016811279826463,1.0,1.0,0.26016811279826463,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,0.26016811279826463,0.26016811279826463,1.0,1.0,1.0,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,0.26016811279826463,1.0,0.26016811279826463,1.0,1.0,1.0,1.0,9
fruitfly.csv,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,1.0,0.815750831593563,1.0,1.0,0.815750831593563,0.815750831593563,1.0,0.815750831593563,0.815750831593563,1.0,1.0,1.0,1.0,1.0,0.815750831593563,0.815750831593563,1.0,0.815750831593563,0.815750831593563,1.0,1.0,0.815750831593563,0.815750831593563,1.0,1.0,1.0,0.815750831593563,0.815750831593563,1.0,1.0,1.0,1.0,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,1.0,0.815750831593563,0.815750831593563,0.815750831593563,1.0,1.0,1.0,0.815750831593563,0.815750831593563,1.0,0.815750831593563,0.815750831593563,1.0,0.815750831593563,0.815750831593563,0.815750831593563,1.0,1.0,0.815750831593563,1.0,0.815750831593563,0.815750831593563,1.0,1.0,0.815750831593563,1.0,1.0,1.0,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,1.0,0.815750831593563,1.0,1.0,0.815750831593563,1.0,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,1.0,0.815750831593563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.815750831593563,1.0,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,0.815750831593563,7
fri_c3_250_5.csv,0.8903688862757304,0.8309782684437429,1.0,1.0,0.8309782684437429,0.8903688862757304,1.0,0.7314280107678733,1.0,1.0,0.9839971040635452,0.9839971040635452,0.7314280107678733,0.7314280107678733,1.0,0.7314280107678733,0.7314280107678733,0.9839971040635452,0.9839971040635452,1.0,0.7314280107678733,1.0,0.7314280107678733,0.9839971040635452,1.0,0.745217357431937,0.745217357431937,0.8163482179101933,1.0,0.9210074861300567,1.0,1.0,1.0,1.0,1.0,0.8903688862757304,0.9210763080532871,1.0,0.7592367335870037,0.8309782684437429,0.8456869464344562,0.9839971040635452,1.0,1.0,0.7314280107678733,0.9210074861300567,0.8019008814368467,1.0,0.8309782684437429,0.9210763080532871,0.9679895504356917,0.9679895504356917,0.7592367335870037,1.0,1.0,0.7314280107678733,0.7314280107678733,0.7314280107678733,0.9210074861300567,0.9210074861300567,0.7314280107678733,0.8019008814368467,0.8019008814368467,0.7314280107678733,0.7314280107678733,0.7592367335870037,0.7592367335870037,0.9839971040635452,0.9839960861211686,0.7591373052784721,0.7314280107678733,1.0,0.8309782684437429,0.8309782684437429,0.7592367335870037,0.7592367335870037,1.0,1.0,1.0,1.0,1.0,1.0,0.7314280107678733,0.7314280107678733,0.7314280107678733,0.9210074861300567,0.8019008814368467,1.0,0.7592367335870037,0.9679895504356917,0.745217357431937,0.9839971040635452,1.0,1.0,0.7592367335870037,0.7592367335870037,1.0,0.7314280107678733,1.0,1.0,6
fri_c1_250_25.csv,0.5881705891070896,0.5881705891070896,0.6257612238683179,0.8020241717939575,0.5759037681149941,0.5758976217416303,0.7594189845846061,0.5398521086753651,0.7877001207692069,0.7179869729020942,0.8906971714887126,0.9839997623166898,0.7179798886581098,0.5637652002961739,0.600573826970596,0.43864429736408084,0.471231278504329,0.773494988057815,0.22729925162170267,0.38691577211830896,0.6131034340136609,0.36713777258495833,0.4280338015956273,0.6910000803568401,0.24298548329596412,0.8457826038615144,0.417566384636313,0.7734910488121831,0.4823420680344267,0.8606255681482079,0.9059262417141514,0.7876957764645306,0.5517423384373917,0.8457838569960271,0.48234781331666426,0.3671347780214939,0.25917197533534064,0.5280890158119723,0.6385517846167218,0.9367709010003952,0.376959867386023,0.367126797606644,0.8164801801567453,0.32908240300626035,0.3384002899169432,0.9367701908778431,0.8020215379830741,0.9212846797752748,0.8755984139918798,0.7454779707604268,0.5758995759924787,0.39700263131529795,0.9523847864813454,0.9839997460645816,0.3478510332577973,0.6131061689199427,0.8606245817751649,0.504956381980509,0.6131026863806813,0.8606242940324402,0.48233756661928606,0.9367701297856725,0.41756490322580647,0.6909868752627386,0.7734933888079475,0.8606248603089907,0.48235307116409387,0.4602479388717506,0.9523848847834934,0.44937392403475707,0.40722125540209625,0.4386556870206314,-0.0017491106958211955,-0.0036817215222014156,0.9839997460645816,0.19749428157570115,0.4493813266060567,0.7179777088191249,0.5280931583603352,0.4072195078143206,0.43865323946553864,0.773494988057815,0.02724094124991452,0.002482384345572098,0.9523856385508753,0.6131098079467372,0.5280907227221772,0.968128,0.002486478033917356,-0.003760891841881042,0.48234556908096865,0.9212839712367272,0.5164626096428145,0.6645117986638053,0.3671224859038746,0.9367701297856725,0.9839997623166898,0.831065763576617,0.9367701297856725,0.6131030921476569,0
fri_c3_100_25.csv,0.8443606529188519,0.8080477173169247,0.8824242424242424,0.9208080808080809,0.8080243965168828,0.8076096962258361,0.6689720213769255,0.96,0.9208080808080809,0.9208006335949313,0.772035468988152,0.7721212121212121,0.7369696969696969,0.8079912862954653,0.8079912862954653,-0.005995612942260896,-0.006310881422710065,0.95999388703655,0.8080243965168828,0.8080808080808081,0.8824242424242424,0.7366343430876169,0.7717037988036487,0.9599857335115991,0.9208025343189018,0.7369016634604504,0.7719925732203734,0.9208080808080809,0.8824242424242424,0.96,0.9208080808080809,0.8080808080808081,0.95999388703655,0.702393059759101,0.6689720213769255,0.030235114109001572,0.009343766029590226,0.9207907017983009,0.8448338943900694,0.9208080808080809,0.8824242424242424,1.0,0.8824242424242424,0.8448484848484848,0.844814436176263,0.9208006335949313,1.0,0.8079912862954653,0.8820944099269067,0.8446439684050555,0.7717037988036487,0.7717037988036487,0.7025610026711707,1.0,0.8080725364594837,0.844845420066659,0.9208025343189018,0.7368758840005154,0.8080123577576726,0.8824062740165256,0.95999388703655,0.95999388703655,1.0,1.0,0.8079912862954653,0.9206245835695015,0.882296193749233,0.8448484848484848,0.9208080808080809,0.8824242424242424,0.8824191749678101,0.8448484848484848,0.8448484848484848,0.95999388703655,0.95999388703655,1.0,0.95999388703655,0.8824242424242424,0.8080808080808081,0.8079491294919076,0.9599725554098923,0.9206925302859384,0.7369696969696969,0.7721212121212121,0.8079634347678434,0.8447308471971173,0.8079912862954653,0.7720997823854144,0.9599982760199767,0.8080725364594837,0.8448484848484848,0.8448484848484848,0.9208080808080809,-0.009696969696969697,-0.010084685500032322,0.7720725057296194,0.7369696969696969,0.8448484848484848,0.95999388703655,0.7368758840005154,2
ar5.csv,0.47768193618624905,0.47768193618624905,1.0,0.47768193618624905,1.0,1.0,0.47768193618624905,1.0,1.0,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,1.0,1.0,1.0,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,1.0,0.47768193618624905,1.0,0.47768193618624905,1.0,1.0,0.47768193618624905,0.47768193618624905,1.0,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,1.0,1.0,1.0,0.47768193618624905,0.47768193618624905,1.0,1.0,0.47768193618624905,1.0,0.47768193618624905,1.0,0.47768193618624905,1.0,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,1.0,0.47768193618624905,1.0,0.47768193618624905,0.47768193618624905,1.0,0.47768193618624905,1.0,0.47768193618624905,1.0,1.0,0.47768193618624905,0.47768193618624905,1.0,1.0,1.0,0.47768193618624905,1.0,0.47768193618624905,0.47768193618624905,0.47768193618624905,1.0,0.47768193618624905,0.47768193618624905,0.47768193618624905,0.47768193618624905,1.0,1.0,0.47768193618624905,1.0,1.0,0.47768193618624905,0.47768193618624905,1.0,1.0,1.0,1.0,1.0,1.0,0.47768193618624905,1.0,1.0,0.47768193618624905,1.0,0.47768193618624905,1.0,0.47768193618624905,6
